file,line,markup,coverage
admin/dashboards/material_department.php,133,"<input type=""date"" id=""outDate"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,134,"<input id=""outReason"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,135,"<input id=""outHandler"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,136,"<button class=""btn bp"" onclick=""addTxn('outgoing')"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,140,"<button class=""btn bp bs"" onclick=""openReqModal()"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,145,"<button class=""btn bp bs"" onclick=""openMatCatModal()"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,151,"<button onclick=""closeModal('itemModal')"" style=""background:none;border:none;color:var(--dm);font-size:1.25rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,153,"<input type=""hidden"" id=""itemId"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,154,"<input id=""itemName"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,155,"<select id=""itemCat"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,156,"<input id=""itemDesc"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,157,"<input type=""number"" id=""itemQty"" class=""inp"" style=""width:100%"" min=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,157,"<input type=""number"" id=""itemMin"" class=""inp"" style=""width:100%"" min=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,157,"<input id=""itemUnit"" class=""inp"" style=""width:100%"" value=""piece"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,158,"<input id=""itemLoc"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,158,"<select id=""itemCond"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,159,"<button class=""btn bp"" onclick=""saveItem()"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,162,"<button onclick=""closeModal('reqModal')"" style=""background:none;border:none;color:var(--dm);font-size:1.25rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,164,"<select id=""reqItem"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,165,"<input type=""number"" id=""reqQty"" class=""inp"" style=""width:100%"" min=""1"" value=""1"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,165,"<input id=""reqBy"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,166,"<input id=""reqDept"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,167,"<input id=""reqReason"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,168,"<button class=""btn bp"" onclick=""saveReq()"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,171,"<button onclick=""closeModal('matCatModal')"" style=""background:none;border:none;color:var(--dm);font-size:1.25rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,173,"<input id=""mcName"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,174,"<input id=""mcDesc"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,175,"<button class=""btn bp"" onclick=""saveMatCat()"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,182,"<button class=""wbws-bnav-btn active"" data-section=""dashboard"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,183,"<button class=""wbws-bnav-btn"" data-section=""inventory"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,184,"<button class=""wbws-bnav-btn"" data-section=""incoming"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,185,"<button class=""wbws-bnav-btn"" data-section=""outgoing"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,187,"<button class=""wbws-bnav-btn"" data-section=""requests"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,188,"<button class=""wbws-bnav-btn"" data-section=""categories"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,190,"<a href=""/admin/logout.php"" class=""wbws-bnav-btn bnav-exit"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,211,"<button class=""btn bo bs"" onclick=""editItem(${i.id})"" title=""Edit"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,211,"<button class=""btn bo bs"" onclick=""delItem(${i.id})"" title=""Delete"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,219,"<button class=""btn bs"" style=""background:var(--ok);color:#fff"" onclick=""updateReq(${q.id},'approved')"">",source-indexed; NOT individually click-certified
admin/dashboards/material_department.php,219,"<button class=""btn bs"" style=""background:var(--bd);color:#fff"" onclick=""updateReq(${q.id},'denied')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,271,"<button class=""np active"" data-section=""dashboard"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,272,"<button class=""np"" data-section=""members"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,273,"<button class=""np"" data-section=""attendance"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,274,"<button class=""np"" data-section=""classes"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,275,"<button class=""np"" data-section=""academicyear"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,277,"<button class=""np"" data-section=""departments"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,278,"<button class=""np"" data-section=""staff"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,279,"<button class=""np"" data-section=""reports"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,280,"<button class=""np"" data-section=""system"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,282,"<a href=""/admin/logout.php"" class=""np"" style=""color:var(--bad);margin-top:.2rem"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,287,"<button class=""btn bs"" style=""background:var(--warn);color:#000;font-size:.65rem"" onclick=""restoreRole()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,297,"<input id=""globalSearch"" placeholder=""Search members, sections..."" oninput=""globalSearchHandler(this.value)"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,298,"<button class=""icon-btn"" onclick=""toggleNotif()"" id=""notifBtn"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,298,"<button style=""background:none;border:none;color:var(--ac);font-size:.6rem;cursor:pointer;font-family:inherit"" onclick=""markAllRead()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,299,"<button class=""icon-btn"" onclick=""toggleTheme()"" title=""Toggle theme"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,300,"<button class=""icon-btn"" onclick=""window.print()"" title=""Print"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,319,"<a class=""qa-btn"" onclick=""nav('members')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,320,"<a class=""qa-btn"" onclick=""nav('attendance')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,321,"<a class=""qa-btn"" onclick=""nav('departments')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,322,"<a class=""qa-btn"" onclick=""nav('reports')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,323,"<a class=""qa-btn"" onclick=""nav('system')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,376,"<button class=""btn bo bs"" onclick=""exportData('excel')"" title=""Export the visible page"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,376,"<button class=""btn bo bs"" onclick=""exportData('pdf')"" title=""Export the visible page"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,376,"<button class=""btn bo bs"" onclick=""exportData('word')"" title=""Export the visible page"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,376,"<a class=""btn bo bs"" href=""/admin/api_export_members.php?tier=all&amp;format=csv"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,378,"<button class=""btn bs bo"" onclick=""resetFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,380,"<input autocomplete=""off"" type=""text"" id=""fSearch"" class=""inp"" style=""width:100%"" placeholder=""Name, code, phone..."" oninput=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,381,"<select id=""fStatus"" class=""inp"" style=""width:100%"" onchange=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,382,"<select id=""fGender"" class=""inp"" style=""width:100%"" onchange=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,383,"<select id=""fSection"" class=""inp"" style=""width:100%"" onchange=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,384,"<select id=""fRegType"" class=""inp"" style=""width:100%"" onchange=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,385,"<select id=""fMemberType"" class=""inp"" style=""width:100%"" onchange=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,386,"<select id=""fAgeGroup"" class=""inp"" style=""width:100%"" onchange=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,387,"<input autocomplete=""off"" type=""text"" id=""fCity"" class=""inp"" style=""width:100%"" placeholder=""City..."" oninput=""applyFilters()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,389,"<select id=""perPage"" class=""inp bs"" onchange=""applyFilters()"" style=""width:auto"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,398,"<input type=""date"" id=""attFrom"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,399,"<input type=""date"" id=""attTo"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,400,"<select id=""attSection"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,401,"<button class=""btn bp"" onclick=""loadAttReport()"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,404,"<button class=""btn bo bs"" onclick=""exportAtt()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,415,"<button class=""btn bo bs"" onclick=""toggleYearHelp()"" title=""Explain what each button here does"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,415,"<button class=""btn bo bs"" onclick=""openRolloverModal()"" title=""Start the next school year and move students forward in one safe step"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,415,"<button class=""btn bp bs"" onclick=""openYearModal()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,434,"<button class=""dept-switch"" onclick=""switchRole('hr_dept')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,436,"<button class=""dept-switch"" onclick=""switchRole('info_dept')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,438,"<button class=""dept-switch"" onclick=""switchRole('edu_dept')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,440,"<button class=""dept-switch"" onclick=""switchRole('finance_dept')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,442,"<button class=""dept-switch"" onclick=""switchRole('material_dept')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,443,"<button class=""dept-switch"" onclick=""switchRole('mezmur_dept')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,445,"<button class=""dept-switch"" onclick=""switchRole('teacher')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,447,"<button class=""dept-switch"" onclick=""switchRole('attendance_taker')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,453,"<button class=""btn bp bs"" onclick=""openAddUser()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,461,"<a class=""btn bo bs"" href=""/admin/api_export_members.php?tier=all&amp;format=csv"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,462,"<select id=""crType"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,462,"<select id=""crFmt"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,462,"<button class=""btn bp bs"" onclick=""genCustomReport()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,491,"<button onclick=""document.getElementById('yearModal').classList.remove('show')"" style=""background:none;border:none;color:var(--dim);font-size:1.1rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,493,"<input type=""hidden"" id=""yearFormId"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,495,"<input id=""yearName"" class=""inp amharic"" style=""width:100%"" placeholder=""e.g. 2018 ዓ.ም."">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,496,"<input type=""number"" id=""yearEc"" class=""inp"" style=""width:100%"" oninput=""syncGcFromEc()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,498,"<input id=""yearGc"" class=""inp"" style=""width:100%;opacity:.65;cursor:not-allowed"" readonly tabindex=""-1"" placeholder=""auto from EC year"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,500,"<input type=""date"" id=""yearStart"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,501,"<input type=""date"" id=""yearEnd"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,503,"<input type=""hidden"" id=""yearCurrent"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,505,"<button class=""btn bp"" onclick=""saveYear()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,510,"<button onclick=""document.getElementById('rolloverModal').classList.remove('show')"" style=""background:none;border:none;color:var(--dim);font-size:1.1rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,513,"<select id=""roOld"" class=""inp"" style=""width:100%"" onchange=""updateRolloverPreview()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,514,"<select id=""roNew"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,516,"<input type=""radio"" name=""roMode"" value=""carry_forward"" checked style=""margin-top:.15rem"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,517,"<input type=""radio"" name=""roMode"" value=""promote"" style=""margin-top:.15rem"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,520,"<input id=""roConfirm"" class=""inp"" style=""width:100%"" placeholder=""ROLLOVER"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,521,"<button class=""btn bp"" id=""roRunBtn"" onclick=""runRollover()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,529,"<button class=""btn bs bo"" onclick=""exportMemberProfile('pdf')"" title=""Export PDF"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,530,"<button class=""btn bs bo"" onclick=""exportMemberProfile('word')"" title=""Export Word"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,531,"<button onclick=""document.getElementById('memberModal').classList.remove('show')"" style=""background:none;border:none;color:var(--dim);font-size:1.1rem;cursor:pointer;margin-left:.3rem"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,535,"<button onclick=""document.getElementById('addUserModal').classList.remove('show')"" style=""background:none;border:none;color:var(--dim);font-size:1.1rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,535,"<input id=""nuName"" class=""inp"" style=""width:100%"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,535,"<input id=""nuUser"" class=""inp"" style=""width:100%"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,535,"<input id=""nuPass"" type=""password"" class=""inp"" style=""width:100%"" minlength=""12"" maxlength=""72"" autocomplete=""new-password"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,535,"<select id=""nuRole"" class=""inp"" style=""width:100%"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,535,"<button class=""btn bp"" onclick=""saveNewUser()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,543,"<button class=""wbws-bnav-btn active"" data-section=""dashboard"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,544,"<button class=""wbws-bnav-btn"" data-section=""members"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,545,"<button class=""wbws-bnav-btn"" data-section=""classes"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,546,"<button class=""wbws-bnav-btn"" data-section=""attendance"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,548,"<button class=""wbws-bnav-btn"" data-section=""departments"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,549,"<button class=""wbws-bnav-btn"" data-section=""staff"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,550,"<button class=""wbws-bnav-btn"" data-section=""reports"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,551,"<button class=""wbws-bnav-btn"" data-section=""system"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,553,"<a href=""/admin/logout.php"" class=""wbws-bnav-btn bnav-exit"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,642,"<button class=""btn bo bs"" onclick=""viewMember(${parseInt(m.id,10)})"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,642,"<button class=""btn bo bs"" onclick=""goP(${curPage-1})"" ${curPage<=1?'disabled':''}>",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,642,"<button class=""btn bo bs"" onclick=""goP(${curPage+1})"" ${curPage>",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,669,"<button class=""btn bs ${u.status==='active'?'bo':''}"" style=""${u.status!=='active'?'background:var(--ok);color:#fff':''}"" onclick=""toggleUser(${u.id},'${u.status}')"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,827,"<button class=""btn-g"" onclick=""window.print()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,827,"<button class=""btn-o"" onclick=""window.close()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,975,"<button class=""btn-g"" onclick=""window.print()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,975,"<button class=""btn-o"" onclick=""window.close()"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1139,"<button class=""btn bo bs"" onclick=""viewTerms(${parseInt(x.id)})"" title=""Semesters"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1139,"<button class=""btn bo bs"" onclick=""editYearById(${parseInt(x.id)})"" title=""Edit"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1140,"<button class=""btn bo bs"" style=""color:var(--ok)"" onclick=""setCurrentYear(${parseInt(x.id)})"" title=""${st==='closed'?'Reopen and set active':'Set as active year'}"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1141,"<button class=""btn bo bs"" style=""color:var(--bad)"" onclick=""deleteYear(${parseInt(x.id)})"" title=""Delete empty year"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1276,"<button class=""btn bp bs"" onclick=""openTermModal(0)"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1276,"<button class=""btn bo bs"" onclick=""setCurrentTerm(${parseInt(t.id)})"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1276,"<button class=""btn bo bs"" onclick=""openTermModal(${parseInt(t.id)})"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1276,"<button class=""btn bo bs"" style=""color:var(--bad)"" onclick=""deleteTerm(${parseInt(t.id)})"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1282,"<button onclick=""document.getElementById('termModal').remove()"" style=""background:none;border:none;color:var(--dim);font-size:1.1rem;cursor:pointer"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1282,"<input id=""termName"" class=""inp amharic"" style=""width:100%"" value=""${isEdit?esc(t.term_name):''}"" placeholder=""e.g. 1ኛ ሴሚስተር"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1282,"<input type=""number"" id=""termNumber"" class=""inp"" style=""width:100%"" min=""1"" max=""4"" value=""${isEdit?(t.term_number||1):1}"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1282,"<input type=""date"" id=""termStart"" class=""inp"" style=""width:100%"" value=""${isEdit&&t.start_date?t.start_date:''}"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1282,"<input type=""date"" id=""termEnd"" class=""inp"" style=""width:100%"" value=""${isEdit&&t.end_date?t.end_date:''}"">",source-indexed; NOT individually click-certified
admin/dashboards/school_admin.php,1282,"<button class=""btn bp"" onclick=""saveTerm(${isEdit?parseInt(t.id):0})"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,77,"<button type=""button"" class=""idc-tab active"" data-idctab=""departments"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,78,"<button type=""button"" class=""idc-tab"" data-idctab=""positions"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,79,"<button type=""button"" class=""idc-tab"" data-idctab=""types"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,80,"<button type=""button"" class=""idc-tab"" data-idctab=""migration"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,88,"<form id=""idcDeptForm"" class=""idc-rowform"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,89,"<input type=""hidden"" name=""id"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,90,"<input class=""form-input"" name=""code"" maxlength=""4"" pattern=""[A-Za-z]{1,4}"" required placeholder=""ED"" style=""text-transform:uppercase"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,91,"<input class=""form-input eth"" name=""name_am"" maxlength=""100"" required placeholder=""ትምህርት ፍል"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,92,"<input class=""form-input"" name=""name_en"" maxlength=""100"" placeholder=""Education"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,93,"<input type=""checkbox"" name=""is_active"" value=""1"" checked style=""accent-color:#22c55e"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,94,"<button class=""btn btn-primary btn-sm"" type=""submit"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,94,"<button class=""btn btn-outline btn-sm"" type=""button"" data-idcreset=""idcDeptForm"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,114,"<form id=""idcPosForm"" class=""idc-rowform"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,115,"<input type=""hidden"" name=""id"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,116,"<select class=""form-select"" name=""department_id"" id=""idcPosDept"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,117,"<input class=""form-input"" name=""role_code"" maxlength=""4"" pattern=""[A-Za-z]{1,4}"" required placeholder=""T"" style=""text-transform:uppercase"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,118,"<input class=""form-input eth"" name=""title_am"" maxlength=""100"" required placeholder=""መምህር"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,119,"<input class=""form-input"" name=""title_en"" maxlength=""100"" placeholder=""Teacher"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,120,"<select class=""form-select"" name=""legacy_flag"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,121,"<input type=""checkbox"" name=""is_active"" value=""1"" checked style=""accent-color:#22c55e"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,122,"<button class=""btn btn-primary btn-sm"" type=""submit"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,122,"<button class=""btn btn-outline btn-sm"" type=""button"" data-idcreset=""idcPosForm"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,153,"<button class=""btn btn-outline btn-sm"" id=""idcDryBtn"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,154,"<button class=""btn btn-danger btn-sm"" id=""idcExecBtn"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,167,"<input class=""form-input"" id=""idcModalInput"" style=""display:none;margin-bottom:.9rem"" autocomplete=""off"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,169,"<button class=""btn btn-outline btn-sm"" id=""idcModalCancel"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,170,"<button class=""btn btn-danger btn-sm"" id=""idcModalOk"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,311,"<button class=""btn btn-outline btn-sm"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,312,"<button class=""btn btn-danger btn-sm"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,375,"<button class=""btn btn-outline btn-sm"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,416,"<input class=""form-input eth"" style=""max-width:260px"" data-k=""am"" maxlength=""150"" value=""' + esc(t.label_am) + '"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,417,"<input class=""form-input"" style=""max-width:260px"" data-k=""en"" maxlength=""150"" value=""' + esc(t.label_en) + '"">",source-indexed; NOT individually click-certified
admin/dashboards/sections/identity_codes_section.php,418,"<button class=""btn btn-primary btn-sm"" type=""button"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,626,"<button class=""nav-link <?= $activeSection === 'overview' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,627,"<button class=""nav-link <?= $activeSection === 'users' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,628,"<a class=""nav-link"" href=""/admin/dashboards/content_editor.php"" title=""Open the Website Content (CMS) dashboard"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,635,"<button class=""nav-link <?= $activeSection === 'departments' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,636,"<button class=""nav-link <?= $activeSection === 'identity' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,637,"<button class=""nav-link <?= $activeSection === 'health' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,638,"<button class=""nav-link <?= $activeSection === 'settings' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,639,"<button class=""nav-link <?= $activeSection === 'branding' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,646,"<button class=""nav-link <?= $activeSection === 'logs' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
